,text_tweet,username,syllables,periods,hyphens,commas,semicolons,exclamations,questions,quotes,dollars,percentages,ands,asterisks,pluses,equals,slashes,hashes,replies,retweets,links,smiles,bigsmiles,winks,bigwinks,unsures
137,I think some people assume that Twitter chats &amp  coffee meetings with friends are time sucks,_AllisonMathews,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,thank you! https://t.co/qpQz6FUSm6,_AllisonMathews,4,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
139,Yes! just attended a workshop this weekend… 3rd party sites can help reduce burden. @canva is my go-to for graphic… https://t.co/reQN73PvWR,_AllisonMathews,33,2,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
140,This is something I’m working on… https://t.co/dMZpKRMLa4,_AllisonMathews,11,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
141,@PrettyFabWriter @AfroRedCurls @nattyhawley would you agree? https://t.co/Y5ktdv23Om,_AllisonMathews,20,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0
142,Know your strengths! You can’t be everything to everyone. #communityexpertsolutions https://t.co/KHBphA9xeL,_AllisonMathews,26,2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
143,Just had a meeting today with a potential lender. Felt good about the potential longterm relationship… thanks for a… https://t.co/vdmEMKeYlt,_AllisonMathews,34,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
144,This is what I did when sharing why I rock #red for #HIVawareness #healthequity #communityexpertsolutions… https://t.co/U6NhAUVtFX,_AllisonMathews,33,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0
145,Knowing your audience &amp  not letting others influence your vision https://t.co/qwLZm3SQXB,_AllisonMathews,19,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
146,I’m exciting to join &amp  learn more! I’m speaking at #womensempowerment on 4/22 ab Black women’s entrepreneurship… https://t.co/FQnLh4KG9C,_AllisonMathews,31,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0
147,Women have unique insight into needs of other women,_AllisonMathews,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Lol!!!! Thank you!!! https://t.co/guHsiPfBYP,_AllisonMathews,7,1,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
149,That would be awesome 👏🏽 https://t.co/0bd6QfT5UH,_AllisonMathews,9,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
150,Thinking of a master plan... #speakers #empowerment #entrepreneur #womenshistorymonth… https://t.co/MBLVhyiWId,_AllisonMathews,26,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0
151,@PrettyFabWriter and I are speaking at @WomensEMP 4/22 at 11:30am!! https://t.co/ebkPk3jman,_AllisonMathews,20,1,0,0,0,2,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0
152,Wow I am honored!! Thank you!! #WomensHistoryMonth https://t.co/sfdByIqj7B,_AllisonMathews,16,1,0,0,0,4,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
153,Big Announcement!! We're featured speakers at #RadioOneRaleigh's womensemp 2017!!  Keynote:… https://t.co/mTa2axOF4F,_AllisonMathews,28,1,0,0,0,4,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
154,Big announcement at 5pm! Check @PrettyFabWriter's FB live for deets! https://t.co/PcGvWccaaD,_AllisonMathews,18,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
155,Good job Well done to my #tarheel men!! #TarHeelNation #marchmadness https://t.co/fWI8Ew3Bq3,_AllisonMathews,20,1,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0
156,HEELS!!!!! https://t.co/KHwemXYG18,_AllisonMathews,4,1,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
157,TAR!!!!! https://t.co/yDl4eMOitW,_AllisonMathews,5,1,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
158,Looking forward to being featured on @TheMSexReport for Women's History Month! #2beathiv… https://t.co/1vHy3HWrUI,_AllisonMathews,26,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0
159,So honored to have learned from the amazing @CSphoto_design in today's @theluxblognc lunch and… https://t.co/SoJe5q4zTA,_AllisonMathews,30,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0
160,We're at ncculgbta's #HIVtesting event until 5pm today!! #thisispublichealth… https://t.co/r3VCTBh2Vh,_AllisonMathews,20,1,0,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0
161,What a great experience photographing THE @mandersonsax last week! #jazz #photography #music #prince… https://t.co/ezgVnXL0A6,_AllisonMathews,30,1,0,0,0,1,0,0,0,0,0,0,0,0,3,4,1,0,1,0,0,0,0,0
162,What a great experience photographing THE @mandersonsax at his homecoming concert in Cary last… https://t.co/icB8SAOFxQ,_AllisonMathews,31,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
163,Thanks for the retweet! https://t.co/up9tfpvQL6,_AllisonMathews,7,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
164,#IJustNeed you to understand our budget is tight. We can't offer you your price https://t.co/HsDCrzHZ9W,_AllisonMathews,22,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
165,#IJustNeed you to come work this event tomorrow/next week https://t.co/HsDCrzHZ9W,_AllisonMathews,17,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0
166,#IJustNeed you to hook a sister/brother up. It's for a good cause https://t.co/HsDCrzHZ9W,_AllisonMathews,19,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0
167,#IJustNeed you to show up ...and then you end up organizing the event https://t.co/HsDCrzHZ9W,_AllisonMathews,20,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
168,#IJustNeed you to speak for like 15 minutes then you can leave https://t.co/HsDCrzHZ9W,_AllisonMathews,18,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
169,"Be real... how many of y'all have heard ""I just... need 1 head shot. Can you do it for $astronomicallylowamount?"" https://t.co/HsDCrzHZ9W",_AllisonMathews,31,8,0,0,0,0,1,2,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
170,New blog alert! Negotiating Boundaries as a #BlackFemale #SocialEntrepreneur - https://t.co/mo9VW3tcSL… https://t.co/GF957uzEp4,_AllisonMathews,28,2,1,0,0,1,0,0,0,0,0,0,0,0,6,2,0,0,2,0,0,0,0,0
171,New blog alert! Negotiating Boundaries as a #BlackFemale #SocialEntrepreneur - https://t.co/mo9VW3tcSL #blackgirlbloggers  #socialenterprise,_AllisonMathews,34,1,1,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0
172,@douglaspmackay @unc_bioethics thanks for inviting me to talk about our work!,_AllisonMathews,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
173,#leggo #blacklivesmatter✊🏽✊🏾✊🏿 #2beathiv #community #research #speaker #clinicaltrials #science… https://t.co/GFAFwAldDP,_AllisonMathews,26,1,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,1,0,0,0,0,0
174,Working on some new data for an upcoming presentation means work on a Sunday... #academia #research #speaker https://t.co/f8jOup1Qjx,_AllisonMathews,33,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0
175,Happy Friday loves!! ❤️❤️ https://t.co/ouCipys3bW,_AllisonMathews,10,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
176,Durham Winter Nights. #lovedurm https://t.co/k4nqPte5h5,_AllisonMathews,10,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
177,I haven't had fried chicken cooked in lard for at least 5 years... oh so worth it. #heartattack #countryeating… https://t.co/GN0GNlkIwN,_AllisonMathews,27,5,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0
178,Had a blast doing our first focus group in Wilson,_AllisonMathews,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,@dasanahanu @9thwonder @talibkweli @dasanahanu lol i meant “cheesing” it up. #autocorrect #fail,_AllisonMathews,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0
180,This seems interesting. We need unique patient IDs to ⬇️ duplication &amp  inefficiency in health records,_AllisonMathews,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,#latepost Me and @dasanahanu cheering it up at @9thwonder and @talibkweli's talk for… https://t.co/tDO50VbGTP,_AllisonMathews,26,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,1,0,0,0,0,0
182,Thank you for the share! #humbled I hope this post helps people heal. https://t.co/h3xfP1w8qn,_AllisonMathews,18,2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
183,Good morning,_AllisonMathews,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Half a rack $10,_AllisonMathews,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,We're out here until 4pm,_AllisonMathews,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,"""Secretly",_AllisonMathews,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,"""Secretly",_AllisonMathews,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,Shout out to the crew at #DurhamKnows for rocking their #redpumps ❤ #2beathiv #solidarity… https://t.co/EGw6kv5fjx,_AllisonMathews,24,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0
189,@NCTraCS thank you for inviting me! Check my upcoming blog post about the event on https://t.co/oNpilnXK3t,_AllisonMathews,24,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
190,It's an ongoing lesson of self love to identify &amp  set boundaries in my professional/personal life. #Entreprenuership #research #Badasswoman,_AllisonMathews,42,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
191,Have you seen it yet? Let me know what you think! #2BeatHIV #crowdsourcing #socialenterprise #Blacklivesmatter… https://t.co/fLcy6TsVQu,_AllisonMathews,31,1,0,0,0,1,1,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0
192,#internationalwomensday #2beathiv #CES #solidarity #reds #dst1913 #durm #womaneur #speaker @ The… https://t.co/i5luAD1vm0,_AllisonMathews,27,1,0,0,0,0,0,0,0,0,0,0,0,0,3,9,1,0,1,0,0,0,0,0
193,hey!! hope things are going well your way!! Good to see you doing great things! @flycarla,_AllisonMathews,20,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
194,I really want to know...,_AllisonMathews,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,Did they coordinate efforts with the Day Without an Immigrant movement? @womensmarch,_AllisonMathews,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
196,How did @womensmarch get word to women not on social media? Protect undoc women?,_AllisonMathews,22,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
197,I'm legitimately curious... did the @womensmarch collect money to replace lost wages of low income women striking today? Protect their jobs?,_AllisonMathews,40,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
198,There are lots of women who can't afford to take off work... Today I wear red in solidarity.… https://t.co/vIPMpExX5t,_AllisonMathews,31,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
199,BIG ANNOUNCEMENT! The cat is out of the bag! I started a consulting company! Community Expert Solutions #CES… https://t.co/KG7hZ2ivRc,_AllisonMathews,34,1,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
200,Still in awe!! https://t.co/JTo1W4AzPJ,_AllisonMathews,7,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
201,That moment when your work is featured on @NewBlackMan's #LeftofBlack 😍 #blackgirlmagic… https://t.co/G9wgRBM0wF,_AllisonMathews,22,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0
202,Good morning and happy Monday folks 🤓,_AllisonMathews,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Indeed. Lol https://t.co/qdAdXfaV9Q,_AllisonMathews,6,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
204,I can't wait to rock my red shoes! Tag me in your pics on Friday,_AllisonMathews,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,It goes from 75 to 25 in a couple of days. Just a little reminder that #winterisstillhere https://t.co/ZwJpKbGsdV,_AllisonMathews,25,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
206,Haters Gonna Hate: 10 Ways to Channel Criticism Into Constructive Opportunity https://t.co/2wBz2xVtjN… https://t.co/AT4waURnra,_AllisonMathews,29,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0
207,"New blog post! ""You Can Never 'Do Too Much': 10 Tips to Promote Your Next Event""… https://t.co/P6C2ZIIolh",_AllisonMathews,21,1,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
208,New Blog Post! You Can Never Do “Too Much” - 10 Tips to Promote Your Next Event - https://t.co/7BjbXRmk1t… https://t.co/vKnbiwc1VV,_AllisonMathews,22,2,2,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0
209,Congratulations to the newly minted Dr. @PhuzzieSlippers!!!! Where are we celebrating??!!,_AllisonMathews,24,1,0,0,0,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
210,#np Childish Gambino “Redbone” on repeat… #wednesday #motivation #leggo #womeneur #entrepreneur #socialenterprise #crowdsourcing #2BeatHIV,_AllisonMathews,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
211,Haters Gonna Hate: 10 Ways to Channel Criticism Into Constructive Opportunity https://t.co/fwwDHACTpY… https://t.co/5T2FySXrkH,_AllisonMathews,29,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0
212,Happy Wednesday folks! Check my blog: Haters gonna hate: 10 ways to channel criticism into opportunity - https://t.co/fwwDHACTpY #academia,_AllisonMathews,36,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
213,Randomly ran into @RepLarryHall this morning in downtown Durham. Thank you for your service!,_AllisonMathews,25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
214,Thank you. Lord knows I'm horrible at it https://t.co/zPi6exMpDk,_AllisonMathews,13,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
215,Just completed my first week back to regular exercise. Hopefully I can keep this up. It's certainly helping with stress,_AllisonMathews,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,@oakcliffkid I got your email! I will respond tomorrow,_AllisonMathews,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
217,Love you @violadavis!!! Keep telling our stories!!!,_AllisonMathews,13,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
218,The problem with waking up at 5:30/6am is that I can barely keep my eyes open at 9:30p to watch the oscars 😫,_AllisonMathews,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219,I changed my password last night. This morning I can't remember it. #jesustakethewheel #mymemoryislikean80yearoldhorse,_AllisonMathews,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
220,Morning walk/run was beautiful and illuminating! https://t.co/OlSYKMu3WJ,_AllisonMathews,18,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0
221,It's something about not having a car that forces you to be vulnerable and slow down so others can take care of you. Grateful for my people,_AllisonMathews,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,"Study the power and how systems uphold that power... stop focusing on minority ""dysfunction""… https://t.co/f50vKORaym",_AllisonMathews,29,4,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
223,Bard Prison Initiative @LamontLilly  https://t.co/rwB41k4Zzi,_AllisonMathews,14,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
224,@LamontLilly have you heard about bard prison initiative? Trains inmates to become community health workers,_AllisonMathews,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
225,@2BeatHIV is looking for young adults 15 years &amp  older in Triangle area to help design next contest. Text/call 919-… https://t.co/Ors1BOJpjK,_AllisonMathews,30,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0
226,Ready to get past this week. Definitely one of the most difficult in years. Letting go of toxicity #onwardsandupwards #ideservebetter,_AllisonMathews,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
227,Check my latest article! @WRAL: @newblackman @talibkweli brings hip-hop to @DukeU in residency https://t.co/yz8qak7aK3 @beyucaffe,_AllisonMathews,32,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,5,0,1,0,0,0,0,0
228,That's my intern! https://t.co/mch3I80xlm,_AllisonMathews,6,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
229,I always feel blessed to be able to run into @LamontLilly and be able to build,_AllisonMathews,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
230,Shout out to @theluxblognc @talibkweli #95live #raleigh #nc #weoutchea #blackhistorymonth @ Five… https://t.co/A4oXFkqozO,_AllisonMathews,28,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,1,0,0,0,0,0
231,@talibkweli at #95live #raleigh @ Five Star Chinese Restaurant and Bar https://t.co/TjxW6BdaVz,_AllisonMathews,22,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1,0,0,0,0,0
232,#weoutchea #95live @talibkweli #raleigh #nc @ Five Star Chinese Restaurant and Bar https://t.co/KShEU5zwGv,_AllisonMathews,23,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,1,0,0,0,0,0
233,@talibkweli and @NewBlackMan discussing the importance of Black bookstores as cultural spaces… https://t.co/cQvrYxu2Gr,_AllisonMathews,30,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0
234,@TalibKweli thank you for all the love! I'll see you again today at @BeyuCaffe! https://t.co/17F13GMc0E,_AllisonMathews,23,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0
235,Haha thanks!! https://t.co/m5GJikAV5z,_AllisonMathews,6,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
236,no problem! https://t.co/8qw8UHKfaI,_AllisonMathews,6,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
237,@DoctorSmiff https://t.co/JFDnGsTIjv,_AllisonMathews,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
238,Who doesn't like photographing handsome doctors from Duke??!! One of my favorites from… https://t.co/S6pA9aXC0U,_AllisonMathews,29,1,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
239,#FBF it was such a pleasure to photograph @drria4 and @prettyfabwriter for @theluxblognc a few… https://t.co/G2bdVY8cst,_AllisonMathews,26,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,1,0,0,0,0,0
240,"New blog post --&gt  ""Hip Hop Raised Me"" - An Interview with @9thWonder &amp  @TalibKweli @DukeUniversity - https://t.co/LZZ1aTDTo5",_AllisonMathews,29,1,4,0,0,0,0,2,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0
241,#Proud Mentor Moment — My undergrad intern just got published in @TheBodyDotCom!! #2BeatHIV https://t.co/T47WBMJ7I0,_AllisonMathews,26,1,0,0,0,2,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0
242,Lunch Time Vibes: A Conversation with @TalibKweli and @9thWonder https://t.co/q1mTxWobS7,_AllisonMathews,20,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0
243,@stormsez Thanks for the share!!,_AllisonMathews,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
244,In honor of my Black history,_AllisonMathews,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,✊🏽✊🏽 https://t.co/5Me9ZMDp6S,_AllisonMathews,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
246,Today was a good day. We must have been on the same wave lengths with our outfits today!… https://t.co/zpVpDgayo0,_AllisonMathews,26,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
247,Meeting johnreplogle was such an inspiration!! #socialenterprise #2beathiv Subscribe to my blog!… https://t.co/Ktfp47CFkM,_AllisonMathews,28,1,0,0,0,3,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0
248,@johnreplogle Profit with a purpose creates more value in the long run. Longterm systems thinking has greatest value #socialenterprise,_AllisonMathews,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
249,@johnreplogle Important to have great board structure —make sure your capital backers aligned w your business principles #socialenterprise,_AllisonMathews,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
250,@JohnReplogle fundamental challenge to companies moving forward — THINKING beyond profitability,_AllisonMathews,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
251,@johnreplogle Top corps represent 4/5ths of all wealth in world. With power comes responsibility. @bcorporation  use power for good,_AllisonMathews,35,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
252,@JohnReplogle is CEO of @SeventhGen which is a @BCorporation — based on fundamental belief that companies can exist for good,_AllisonMathews,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
253,@JohnReplogle Have the courage to work in alignment with your mission &amp  values. #Bcorporation #socialenterprise,_AllisonMathews,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
254,@JohnReplogle “You don’t leave bad companies. You leave bad bosses.” Work with people you respect. #socialenterprise #Bcorporation,_AllisonMathews,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
255,@JohnReplogle discusses the importance of finding companies and spaces you trust,_AllisonMathews,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
256,Next up,_AllisonMathews,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,That moment when you get to meet the incomparable @talibkweli ... check for my blog post about… https://t.co/8q0asCX3o2,_AllisonMathews,28,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
258,Excited to see @9thwonder &amp  @TalibKweli speak at Duke today https://t.co/QG4D4u0zhg,_AllisonMathews,20,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0
259,Check my new blog! #Blackconsumerpower &amp  #PrEP -https://t.co/lOLptWYuWd #Bhm2017 #HIV #2BeatHIV #browngirlbloggers… https://t.co/TZBcHz6gIc,_AllisonMathews,24,2,1,0,0,1,0,0,0,0,0,0,0,0,6,6,0,0,2,0,0,0,0,0
260,Happy Valentine's Day,_AllisonMathews,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,Enjoying today's mixer! I'm one of the photographers for the event. Congrats to @theluxblognc!!… https://t.co/r7C3AQZlYc,_AllisonMathews,28,2,0,0,0,3,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
262,"It's going down at @theluxblognc Singles Mixer! Be here. Special ""day of"" prices for folks who… https://t.co/gqUvwG579p",_AllisonMathews,25,2,0,0,0,1,0,2,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
263,Great example of #crowdsourcing and #communityengagement!! lovedurm #lovedurm #2beathiv https://t.co/GA2nchg3LO,_AllisonMathews,27,1,0,0,0,2,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0
264,#htgawm flashback??!! 😳 https://t.co/uDusDRtiea,_AllisonMathews,7,1,0,0,0,2,2,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
265,And another. #impostersyndrome https://t.co/ZpYZl9nmRD,_AllisonMathews,12,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
266,Appropo. #impostersyndrome https://t.co/aKo8BCfJNv,_AllisonMathews,12,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
267,In case you missed the tweet by tweet of @UNCKenanflagler Convocation,_AllisonMathews,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
268,So Twitter isn't doing too well in the markets. Interesting to see if they'll bounce back or if they become the new MySpace,_AllisonMathews,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,That's a habit of #impostersyndrome that rubs everyone the wrong way! Like,_AllisonMathews,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
270,"I also need to get out of the habit of responding with ""busy. I'm just Working all the time"" when someone asks how I'm doing/what I'm up to",_AllisonMathews,38,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
271,To me,_AllisonMathews,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,Can you imagine someone liking you,_AllisonMathews,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,Not only is it important to repeat affirmations for yourself but you also need to tell yourself that you'd be great regardless of achievemts,_AllisonMathews,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,I love how my sis @hedwig_lee gave a talk about #impostersyndrome today. I blame her for my work ethic though! She works harder than me!,_AllisonMathews,39,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
