# CSV-Datei erstellt auf csv-zusammenfuehren.de
# -----------------------------------------------------------

username,text_tweet
WhoIsHLM,Tickets are still available for the excellent production by #NCAT Theater Arts of ”Plenty of Time”. Through April 2. https://t.co/lwJTuRJKbG
WhoIsHLM,Welcome to Aggieland @LRoyAuthor.  We look forward to hearing your powerful message at Founders Day Convocation. #NCAT
WhoIsHLM,Pleased to be a part of this luncheon on #NCAT campus in celebration of Small Farms Week. #NCATCAES… https://t.co/BnLP4KIBRR
WhoIsHLM,Congrats to Dr. Shengmin Sang who has licensed his patent for aspirin-derived compounds. https://t.co/SAi4jcT06Y #AggiesInnovate @ncatcaes
WhoIsHLM,"Congrats to Dr. Lisa A. Owens-Jackson, @UNC_System Bd. of Governors Excellence in Teaching Award recipient.… https://t.co/p17abpklmE"
WhoIsHLM,Please join us on Thursday as we observe #NCAT Founder's Day with @LRoyAuthor as our keynote speaker: https://t.co/mQ2HYaWSju
WhoIsHLM,"Congrats to #NCAT Apple HBCU Scholars: Christian Johnson, Brandon Long and Shanel Smith. https://t.co/sfz3Irru4R   #AggiesACHIEVE @tmcf_hbcu"
WhoIsHLM,"Looking forward to our 8th-annual #EnergyDay celebration on Tues. &amp  the 2,000 K-12 students who will be at #NCAT! https://t.co/vUSLf0okXr"
WhoIsHLM,.@USATodayCollege asks - &amp  answers - a critical Q: “What does it  mean to have access to higher education — truly?” https://t.co/1ChUEC2OJy
WhoIsHLM,"Students, I hope to see you tonight for the #NCATForum https://t.co/xcbnzPFXIj"
WhoIsHLM,"Students, here is helpful information from @JElmes_THE on using internet-based writing tools https://t.co/musKwSVvHd #NCAT @timeshighered"
WhoIsHLM,Thank you Mark Zuckerberg and @facebook for an unforgettable discussion and a great start to our Chancellor’s Town Hall series. #NCAT
WhoIsHLM,"Congratulations to @DonovanDooley, one of six inaugural Rhoden Fellows! #AggiesReport #NCAT @TheUndefeated @WCRhoden https://t.co/6MJbxFw0pP"
WhoIsHLM,"Mark Zuckerberg, Founder/CEO of Facebook, responds to an #NCAT student's question during the Town Hall meeting. https://t.co/gbFWJZKpu6"
WhoIsHLM,"Very pleased to have Mark Zuckerberg, Founder/CEO of Facebook, on campus speaking to #NCAT students at this moment. https://t.co/z0hA7qlLYy"
WhoIsHLM,"Welcome to Aggieland, @facebook founder &amp  CEO Mark Zuckerberg. I look forward to today’s discussion on building com… https://t.co/tNPyEeS2Uj"
WhoIsHLM,Welcome back #NCAT students for the balance of the spring semester. Remember to utilize all of your resources to finish strong. #AggiesDO
WhoIsHLM,"In advance of Monday’s Town Hall, take a moment to read Mark Zuckerberg’s timely essay, Building Global Community. https://t.co/QaXZHO3rKa"
WhoIsHLM,Sci/Tech Week begins Monday. Use this opportunity learn more about our outstanding students and @NCATCoST https://t.co/8CX6wzGhyI #NCAT
WhoIsHLM,Happy Founders Day #NCAT! Join us on March 23rd for Founders Convocation in Harrison Auditorium at 10:00 am. https://t.co/lh0Zfg971i
WhoIsHLM,"Congrats to @_Twenty8_ on an excellent #NFLCombine, where he recorded the third-best 40-yard dash of all participants. #AggiesDO"
WhoIsHLM,"I'm excited to have @facebook founder/CEO Mark Zuckerberg for #NCAT's 1st Chancellor's Town Hall, 3/13. Join us! https://t.co/CvSTOfn9No"
WhoIsHLM,"#NCAT students you’ve earned a little down time. Enjoy your Spring Break, stay safe and we look forward to seeing you back here on March 13!"
WhoIsHLM,Interesting commentary @chronicle on teaching citizenship https://t.co/9DwjZY4f2k At #NCAT we foster a diverse &amp  inclusive campus #NCATP2020
WhoIsHLM,A number of #NCAT students have more than one major. Here's excellent advice no matter how many majors you have: https://t.co/hpVIrLCHwu
WhoIsHLM,"A great read by an outstanding future electrical engineer, @naeem627, on @USATODAYcollege: https://t.co/QfzeiUdu7P #BlackandSTEM"
WhoIsHLM,@shortNstilettos Great question. They appear to be listening.  Only time will tell.
WhoIsHLM,@shortNstilettos HBCU leaders' have used past 2 days to inform the Executive Branch and Congress of the critical work of HBCUs. #NCAT
WhoIsHLM,"#NCAT Engineering Alumnus, Will Whitley (far right), Executive with Michelin, participates on panel at HBCU Fly-In. https://t.co/WaGJQ4P7hD"
WhoIsHLM,And especially nice to see their work featured on the cover of the new issue of @1808gso! https://t.co/fb7TA6f6jd 2/2
WhoIsHLM,It's great to see our alumni do remarkable things &amp  find their niche in the marketplace https://t.co/pcE1vKH68w #NCAT #AggiesInnovate 1/2
WhoIsHLM,"Thanks, @NEILLMCNEWS &amp  @myfox8, for including @NCAT in your Newsmakers series. I esp. like the flyover footage! https://t.co/3fsuh7JBAx"
WhoIsHLM,Great to see #Aggie Kia Young featured on @myFOX8 for her advocacy for study abroad. #HBCUTravelers https://t.co/G9UZ6jVzrU
WhoIsHLM,"Congrats to Dwayne Nelson, winner of the Black Engineer of the Year Award for Community Service. #AggiesMentor https://t.co/4US51sAIFv."
WhoIsHLM,Check out this wonderful story about an Aggie who made history right here in North Carolina. https://t.co/765M6w3MAF #NCAT #AggiesDO
WhoIsHLM,"#NCAT students, best wishes at today's career fair. Dress professionally, take plenty of resumes, and ask many questions. #AggiesDO"
WhoIsHLM,"Today at 1 pm, @ncatcae wants to share with you how you can realize better performance on your midterms through the #NCATSuccess chat. #NCAT"
WhoIsHLM,Make plans to join us for our Lyceum event featuring violinist Tami Lee Hughes' The Legacy Show tonight. #NCAT
WhoIsHLM,Great dinner and conversation with the remarkable #NCAT yearbook &amp  A&amp T Register staff at the Chancellor's residence. https://t.co/uokA3aUZNI
WhoIsHLM,"#NCAT students, earn better results on your midterms. Join @ncatcae on Thursday for the #NCATSuccess chat to find out how."
WhoIsHLM,Enjoyed spending time with the incredible students who work in the #NCAT Aggie Call Center.  Thanks for all you do. https://t.co/uTKpNXiRtv
WhoIsHLM,Congratulations to prospective #NCAT21 students who have received acceptance letters. I hope to see you in Aggieland this fall. #NCAT
WhoIsHLM,#NCAT will launch a new commencement format this spring for graduate students to better honor their success. https://t.co/4LCOtPAxwx
WhoIsHLM,Congrats are in order for @_Twenty8_ on his invitation to the NFL Combine : https://t.co/lE5paaG3Jc #AggiesDO
WhoIsHLM,Congratulations to @ncatsuaggies Women's and Men's Track Teams - #MEAC 2017 Indoor Track Champions.  Thanks very much Coach Ross and Staff.
WhoIsHLM,Small colleges face big challenges in today’s marketplace. Read @jeselingo's take on how some are succeeding. https://t.co/N1hyJirZT8
WhoIsHLM,@gaylaaprice That would be great.  Thanks very much.  Have a great Aggie Friday.
WhoIsHLM,"Next Thursday, we welcome acclaimed violinist Tami Lee Hughes to #NCAT for the Legacy Show. Join us! @ViolinistTLH https://t.co/RovreCBgaL"
WhoIsHLM,"Outstanding #NCAT student, Wasilat Usman, presented her research with advisor, Dr. Ofori-Boadu, to our Board. https://t.co/oD9AXLMoJq"
WhoIsHLM,Looking forward to welcoming prospective #NCATTransfer students to our campus tomorrow. https://t.co/tEU7GXhwsh #NCAT
WhoIsHLM,"#NCAT students, our annual Spring Career Fair is next Thursday.  To participate, stop by @ncatocs for assistance! https://t.co/ZnyLwa2M6v"
WhoIsHLM,Have a look this wonderful story about @COAACHHealth_NC and how they are fighting Alzheimer's https://t.co/eC6g7fDBDb #AggiesResearch
WhoIsHLM,Congrats @ncatcollegeofed students who received the Hattie M. Strong Foundation Strong Scholarships. Read more https://t.co/ti9Wv3ZCU0 #NCAT
WhoIsHLM,"Studying at a community college now? Join #NCAT on Sat., 9 am – noon, for our Transer Open House! #AggiesAchieve https://t.co/tEU7GXhwsh"
WhoIsHLM,"Congratulations to #NCAT alum,  Victor H. Tynes, DDS, recipient of the Greensboro Medical Society 2017 Service Awar… https://t.co/QjIMJsETvL"
WhoIsHLM,"Join us at Corbett Sports Center this afternoon for 2 great games as the Aggies take on @FAMU_1887, women at 2, men at 4. #AggiePride!"
WhoIsHLM,Great feature on one of our dynamic students @perfectlyk by @TriadBizKatie in @TriadBizJournal https://t.co/4OYbpZJuKZ #AggiesDO #NCAT
WhoIsHLM,@gaylaaprice Will do.  Thanks.
WhoIsHLM,"Congrats to #NCAT fac. Elham Fini, Jag Sankar, and Ajit Kelkar, recipients of the #BEYA2017 STEM Innovations Awards. https://t.co/mKhGHQFScd"
WhoIsHLM,Fine account of #HiddenFigures' educational reach by the legendary Reginald Stuart. Must read! https://t.co/Arw1bmsu1d #NCAT #womeninSTEM
WhoIsHLM,Welcome to my 36 president &amp  chancellor colleagues in Greensboro today for @NCCampusCompact and #prezforum17. https://t.co/7kMqzQyGN9
WhoIsHLM,For the 4th year #NCAT ranks among the top 7% of universities worldwide in sustainability. Read more: https://t.co/Pxy0eBRH6Y #AggiesDO
WhoIsHLM,"Great opportunity for #NCAT students, esp. @COENCAT &amp  @NCATCOBE1: Participate in @ToyotaMotorCorp Day on Tuesday! https://t.co/mGu8dDjQ6t"
WhoIsHLM,Important discussion from last week's @AACU annual mtg on building public trust in higher education. #AACU17 Read: https://t.co/wTkKmEaIMU
WhoIsHLM,Thanks to @Merck Found. for its $2M grant to @COAACHHealth_NC to help fight #Alzheimer's disease. #AggiesResearch https://t.co/O6JVD64j8x
WhoIsHLM,Great read from @MeriTalk about more #WomeninSTEM asserting themselves.  Mentors can help! @eleanorannlamb https://t.co/dXUpNpNzno
WhoIsHLM,"Congrats, #NCAT alumna Dorothy Dobson, our 2017 Human Rights Medal recipient. Thank you for your service to humanity through housing."
WhoIsHLM,"57 yrs ago, 4 #NCAT freshmen stood tall by sitting down at a segregated lunch counter. Thanks, #NCATFour, for your courage. #AggiesInspire"
WhoIsHLM,"Join us tomorrow as we honor the #NCATFour, the anniversary of the Feb. 1 Sit-In &amp  award the Human Rights Medal… https://t.co/KT6Hvd55xd"
WhoIsHLM,"Thanks to a $1.4M grant from @USDOT, #NCAT will establish the Center for Advanced Transportation Mobility. https://t.co/BW5wtQe6v7"
WhoIsHLM,"Must read: @TheAtlantic’s candid, insightful interview with outgoing US Education Under Secretary Ted Mitchell. https://t.co/uvz4WXtkk9"
WhoIsHLM,"Big differences of opinion persist in higher ed. But as @ryancraiguv writes, pts of agreement are larger, more impt. https://t.co/r0IFllIshZ"
WhoIsHLM,"Today, #NCAT honors the life &amp  legacy of a legendary alumnus, astronaut Ronald McNair. Join us: 11:30 am in the Alumni-Foundation Event Ctr."
WhoIsHLM,We hope you’ll join us on Wednesday as we honor the #NCATFour. Breakfast begins at 6 a.m. in the Alumni-Foundation Event Center. #NCAT
WhoIsHLM,"#NCAT has consistently ranked high among U.S. colleges for social mobility: In Fall 2016, no. 2 in the country. https://t.co/1g6RsAtEBp 2/2"
WhoIsHLM,"As @_lee_g writes in @chronicle, enhancing social mobility represents an impt opportunity for public campuses: https://t.co/5IJmbS1dG8 1/2"
WhoIsHLM,Congrats to #NCAT Chief of Staff @QBeeNP on receiving her #TopWomenPR award today in NYC. #AggiesAchieve https://t.co/ICDYDgGUS1
WhoIsHLM,"This fall, #NCAT is launching a Professional Science Master's degree in industrial biosciences. Learn more: https://t.co/rSTib6QsCw"
WhoIsHLM,.@NPR’s take on seven things that would improve the way graduation rates are tracked and reported is on point. https://t.co/yqi5azN4cW
WhoIsHLM,"One week from today, #NCAT will honor the life and legacy of alumnus Dr. Ronald E. McNair. I hope you can join us: https://t.co/qPWCGIun2R"
WhoIsHLM,Helping students engage in productive dialogue on tough issues matters more than ever. It's Goal 5 in #NCATP2020 https://t.co/lOxXecT253
WhoIsHLM,"@asiathearies I agree.  Very interested in your feedback  please share in a note, email, or phone call.  Thanks."
WhoIsHLM,Congrats to Dr. Homaifar on securing $5.2M in federal funds for key drone research. #AggiesResearch @NewsandRecord https://t.co/TIxazjsUan
WhoIsHLM,"""Life's most persistent and urgent question is, 'What are you doing for others?'"" - Martin Luther King, Jr. #MLKDay #service"
WhoIsHLM,"On today's 87th anniv. of Dr. King's birth, plan to join #NCAT for our #MLK Celebration events, starting tomorrow. https://t.co/GLBKlWkUAZ"
WhoIsHLM,"We Must read for #STEM majors, parents: A background in the humanities is likely to provide a big career advantage. https://t.co/oRc8Pcj8VN"
WhoIsHLM,"Don’t miss next Tuesday’s #NCAT #MLK Oratory Contest, 7 p.m. in Harrison Auditorium. Listening to our inspiring students will make your day!"
WhoIsHLM,Congratulations to Molly Corbett Broad on her outstanding contributions to higher education. @ACEducation  #UNC. https://t.co/kPxI5c3GOH
WhoIsHLM,"Join us on Monday for our annual National Day of Service activities. Students, to get involved, call 336-334-7792. #MLK #NCAT #AggiesDO"
WhoIsHLM,"Here at the nation's largest #HBCU, we wholeheartedly agree: The bigger schools CAN be the best! #Aggies @jeselingo https://t.co/EsJEDgsZAz"
WhoIsHLM,"2/2 That’s why #NCAT is leading the 1st #HBCU coalition funded by DOJ to help prevent sexual assault, aid victims. https://t.co/4VtbOgE3er"
WhoIsHLM,"1/2 @VP is right: University leaders have ""an obligation to foster the safest environment possible"" for students. https://t.co/qMSNGIaLOd"
WhoIsHLM,"Welcome to the Spring 2017 semester! The weather will get better, I promise, so don’t let it keep you from making your mark! #AggiesDO"
WhoIsHLM,"As we begin a new semester, remember: Your safety is important. Protect it by downloading and using #LiveSafe! https://t.co/10aEWYsjsd #NCAT"
WhoIsHLM,"Welcome, new students! I challenge you to utilize all of the resources available to you here. For #NCAT information follow @ncatsuaggies"
WhoIsHLM,"Thank you, @HBCUDigest, for your kind recognition, and thanks to so many others for your congratulations! Great team to work with at #NCAT."
WhoIsHLM,"Outstanding! #NCAT farm donated more than 1,300 pounds of produce to community agencies in 2016. #AggiesCollaborate https://t.co/kL6wuqZjan"
WhoIsHLM,"Analysis: Between ’96 &amp  ’12, international enrollment grew 12% at public univs. But state appropriations fell 10%. https://t.co/yjzfgcONbS"
WhoIsHLM,"Each year, we gather to celebrate the legacy of #NCAT's own Dr. Ronald E. McNair. I hope you can join us this year: https://t.co/qPWCGIun2R"
WhoIsHLM,"50 years ago this year, the NC Gen. Assembly elevated #NCAT to university status. Five decades later and in more ways than ever, #AggiesDO!"
WhoIsHLM,"I trust you had an enjoyable holiday season. Now let’s make 2017 a year to remember, starting with a successful spring semester! #NCAT"
WhoIsHLM,"Happy New Year! On behalf of the #NCAT family, best wishes for a safe and successful 2017."
WhoIsHLM,Thoughtful comments on the value of a liberal education and growing economic segregation from @CommishAACU. #AACU https://t.co/AXuM4YdSIy
WhoIsHLM,".@WSJ: Enrollment at public, 4-year campuses like #NCAT is up but continuing to decline in the for-profit sector. https://t.co/tUauh1CHhH"
WhoIsHLM,Hope you have enjoyed winter break so far. We look forward to welcoming new students to #NCAT on Jan. 6. https://t.co/wJOQL0OIkG
WhoIsHLM,.@NYTmag: Research that began at #NCAT is poised to deliver a less allergenic peanut to the marketplace. https://t.co/4owQuEkVT5 #AggiesDO
WhoIsHLM,Thanks very much @aggiebred91.  Best wishes for a Joyous and Safe Holiday Season and an Exceptional New Year.
WhoIsHLM,Season’s Greetings! May peace and joy be yours over the holidays and throughout 2017. https://t.co/YiXedp8M7Y #NCAT
WhoIsHLM,Congrats to @terrysulli on her new role as #APLU board chair &amp  to Bernadette Gray-Little on a term well served. https://t.co/Ru7kx4A1QJ
